cycle,ts,dopamine,serotonin,glutamate,gaba,noradrenaline,acetylcholine,histamine,orexin,bdnf,adenosine,endocannabinoid_2ag,cortisol,exploration_bias,plasticity_level,adaptive_threshold,survivors,participated,weakened,effectiveness,reciprocal_gate,allostatic_load
776,1783780724,0.346884,0.335675,0.690533,0.493003,0.848291,0.507436,0.4398,0.7386,0.8606,0.600015,0.019392,0.1423778204109197,0.8199383518020247,0.9342125330608005,0.8604813626743099,16.0,86.0,70.0,0.000280878213697573,0.3398165009355735,0.08701533413905825
777,1783780745,0.347307,0.335908,0.690467,0.492995,0.848291,0.507405,0.4399,0.7385,0.8635,0.599951,0.011635,0.1423778204109197,0.8198179191026332,0.934122109615923,0.8497463148542671,13.0,92.0,79.0,0.00038971268247651184,0.3399398706549014,0.08701533413905825
778,1783780766,0.34636,0.335387,0.690616,0.493013,0.848292,0.507472,0.4399,0.7383,0.8672,0.600173,0.006981,0.1423778204109197,0.8200888141629984,0.9343251821855263,0.8519568231018443,13.0,98.0,85.0,-0.0008707426831526125,0.339719469458431,0.08701533413905825
779,1783780787,0.347031,0.335756,0.690511,0.493,0.848292,0.507424,0.4398,0.7382,0.877,0.600502,0.004189,0.1423778204109197,0.8198976552080146,0.9341817144377079,0.8650635169297132,16.0,88.0,72.0,0.0006175066259067604,0.33933236862090166,0.08701533413905825
780,1783780808,0.347971,0.336273,0.690363,0.492983,0.848292,0.507357,0.4399,0.738,0.8751,0.599947,0.002513,0.1423778204109197,0.8196294376292371,0.9339804529155616,0.8722474519864447,8.0,96.0,88.0,0.0008659597090358253,0.3399465980346311,0.08701533413905825
781,1783780829,0.347835,0.336198,0.690385,0.492985,0.848292,0.507366,0.44,0.7379,0.8728,0.599849,0.001508,0.1423778204109197,0.8196687798737626,0.9340098614538408,0.8764219854365128,11.0,90.0,79.0,-0.0001250425178765069,0.34010369862424183,0.08701533413905825
782,1783780851,0.346806,0.335632,0.690547,0.493005,0.848292,0.507439,0.4399,0.7377,0.872,0.600207,0.000905,0.1423778204109197,0.8199632789442345,0.9342306378039607,0.8476585207621605,15.0,93.0,78.0,-0.0009468956689154354,0.33972262903696915,0.08701533413905825
783,1783780871,0.346806,0.335632,0.690547,0.493005,0.848293,0.507439,0.4399,0.7376,0.8705,0.600432,0.360543,0.1423778204109197,0.8199637250655082,0.9342308746339976,0.8600007139120068,16.0,88.0,72.0,2.7510288253815947e-07,0.33944098032587844,0.08701533413905825
784,1783780893,0.347863,0.336214,0.690381,0.492985,0.848293,0.507363,0.4399,0.7374,0.8679,0.60033,0.216326,0.1423778204109197,0.8196621662402045,0.9340046079453546,0.8614462854398613,11.0,94.0,83.0,0.0009733475422654459,0.33952168622811485,0.08701533413905825
785,1783780914,0.347488,0.336007,0.69044,0.492992,0.848293,0.507389,0.4398,0.7373,0.8655,0.600617,0.129796,0.1423778204109197,0.8197697257487141,0.9340851801977638,0.8533770684744868,12.0,93.0,81.0,-0.00034482039601399544,0.33916812035968047,0.08701533413905825
786,1783780935,0.348263,0.336434,0.690319,0.492977,0.848293,0.507334,0.4397,0.7371,0.8649,0.600555,0.077878,0.1423778204109197,0.8195487264825285,0.9339193335592852,0.8567383458377147,12.0,93.0,81.0,0.0007138534603510502,0.33919468425177635,0.08701533413905825
787,1783780956,0.348711,0.33668,0.690249,0.492969,0.848293,0.507301,0.4398,0.737,0.8625,0.600321,0.046727,0.1423778204109197,0.8194212417220166,0.9338236229896394,0.8873755658139931,10.0,91.0,81.0,0.0004125594058488738,0.3394459989762434,0.08701533413905825
788,1783780978,0.348335,0.336473,0.690308,0.492976,0.848294,0.507328,0.4398,0.7368,0.8607,0.600214,0.028036,0.1423778204109197,0.8195292803586482,0.9339045551568746,0.8652280194781387,13.0,92.0,79.0,-0.0003464560606100806,0.33958437928337026,0.08701533413905825
789,1783780999,0.348123,0.336357,0.690342,0.49298,0.848294,0.507343,0.4398,0.7367,0.8595,0.600422,0.016822,0.1423778204109197,0.8195901656172195,0.9339501224790357,0.8792828691340452,16.0,88.0,72.0,-0.00019449711037230986,0.3393609054983592,0.08701533413905825
790,1783781020,0.349023,0.336852,0.6902,0.492964,0.848294,0.507278,0.4398,0.7366,0.8623,0.600391,0.010093,0.1423778204109197,0.8193333474447356,0.9337574124158268,0.8623262338590105,10.0,94.0,84.0,0.0008294396412412837,0.33938665384885136,0.08701533413905825
791,1783781041,0.349347,0.33703,0.69015,0.492958,0.848294,0.507255,0.4399,0.7364,0.8636,0.599883,0.006056,0.1423778204109197,0.8192413613437463,0.9336883265936129,0.8387598380982698,16.0,89.0,73.0,0.0002981935366315423,0.3399824176941959,0.08701533413905825
792,1783781063,0.3485,0.336564,0.690283,0.492974,0.848294,0.507315,0.4399,0.7363,0.8651,0.600201,0.003634,0.1423778204109197,0.8194839319279069,0.9338701584720891,0.8443304306892893,13.0,92.0,79.0,-0.0007800313956873659,0.33966861238593715,0.08701533413905825
793,1783781084,0.348171,0.336383,0.690335,0.49298,0.848295,0.507338,0.4399,0.7361,0.8679,0.600043,0.00218,0.1423778204109197,0.8195781470330813,0.9339407239276106,0.8418979075217854,14.0,96.0,82.0,-0.0003019126640043149,0.33985798867015593,0.08701533413905825
794,1783781106,0.348171,0.336383,0.690335,0.49298,0.848295,0.507338,0.4399,0.736,0.8681,0.600256,0.001308,0.1423778204109197,0.8195785881617933,0.9339409590865286,0.8520984476578969,17.0,93.0,76.0,2.548639814528791e-07,0.3396286120691091,0.08701533413905825
795,1783781127,0.349722,0.337236,0.690092,0.492951,0.848295,0.507226,0.4399,0.7358,0.8687,0.600163,0.000785,0.1423778204109197,0.8191359993721077,0.9336089219918526,0.8590905081795996,15.0,97.0,82.0,0.001428459028096532,0.3397268884483764,0.08701533413905825
796,1783781148,0.348797,0.336727,0.690237,0.492968,0.848295,0.507292,0.4399,0.7357,0.8699,0.600148,0.000471,0.1423778204109197,0.8194008264443086,0.933807446978258,0.8519282918423148,15.0,92.0,77.0,-0.0008518395715956048,0.3397482819138634,0.08701533413905825
797,1783781170,0.348781,0.336718,0.69024,0.492969,0.848295,0.507293,0.4399,0.7356,0.8751,0.600286,0.360283,0.1423778204109197,0.8194057029919972,0.9338110092554114,0.8739173265748995,14.0,90.0,76.0,-1.4049670095008802e-05,0.33958991733970434,0.08701533413905825
798,1783781192,0.348427,0.336524,0.690296,0.492975,0.848296,0.507318,0.4399,0.7354,0.8778,0.600162,0.21617,0.1423778204109197,0.819507441184325,0.9338872179496425,0.8595352526804294,12.0,93.0,81.0,-0.00032619411853557944,0.33972198213779303,0.08701533413905825
799,1783781213,0.347704,0.336126,0.69041,0.492989,0.848296,0.507369,0.4399,0.7353,0.8779,0.600055,0.129702,0.1423778204109197,0.8197144401348745,0.9340423723956084,0.8523497416578094,11.0,97.0,86.0,-0.0006652722198954512,0.33985388749645506,0.08701533413905825
800,1783781235,0.347714,0.336132,0.690409,0.492989,0.848296,0.507368,0.44,0.7351,0.8823,0.59987,0.437821,0.1423778204109197,0.8197118544572246,0.9340403385529632,0.8350707331381141,14.0,92.0,78.0,9.987670630229385e-06,0.3400896212475185,0.08701533413905825
801,1783781256,0.347324,0.335917,0.69047,0.492996,0.848296,0.507396,0.4399,0.735,0.8839,0.600264,0.262693,0.1423778204109197,0.819823850931606,0.9341242415063533,0.8527119516255677,11.0,92.0,81.0,-0.0003591509070555762,0.3396602148732629,0.08701533413905825
802,1783781278,0.348018,0.336299,0.690361,0.492983,0.848296,0.507346,0.4398,0.7348,0.883,0.600582,0.157616,0.1423778204109197,0.8196260052271315,0.9339757630070886,0.8771891841404533,17.0,90.0,73.0,0.0006391477751805754,0.3392601904112841,0.08701533413905825
803,1783781300,0.348475,0.33655,0.69029,0.492975,0.848297,0.507313,0.4398,0.7347,0.8813,0.600612,0.09457,0.1423778204109197,0.8194958204573467,0.9338780303898055,0.8807136995101699,12.0,91.0,79.0,0.00042118175917373534,0.33916737328789875,0.08701533413905825
804,1783781321,0.348122,0.336356,0.690345,0.492981,0.848297,0.507338,0.4397,0.7345,0.8821,0.600658,0.056742,0.1423778204109197,0.819597137291345,0.9339539241558031,0.8607650531794551,15.0,92.0,77.0,-0.0003248277367670588,0.3390691213015291,0.08701533413905825
805,1783781343,0.348357,0.336485,0.690309,0.492977,0.848297,0.507321,0.4397,0.7344,0.8797,0.600385,0.034045,0.1423778204109197,0.8195304579537682,0.9339038209730437,0.867528741754216,10.0,99.0,89.0,0.0002165153512754424,0.33935468491107046,0.08701533413905825
806,1783781365,0.349247,0.336975,0.690169,0.49296,0.848297,0.507257,0.4397,0.7342,0.8785,0.600468,0.020427,0.1423778204109197,0.8192766620025761,0.9337133805094808,0.8730100310405436,14.0,91.0,77.0,0.0008196990314784496,0.33926553943774923,0.08701533413905825
807,1783781387,0.349467,0.337096,0.690135,0.492957,0.848297,0.507241,0.4397,0.7341,0.8772,0.600432,0.012256,0.1423778204109197,0.8192140515512818,0.9336663293497339,0.8567360405769516,15.0,93.0,78.0,0.00020346005978044885,0.3393037176064245,0.08701533413905825
808,1783781408,0.349128,0.33691,0.690188,0.492964,0.848298,0.507265,0.4397,0.7339,0.8731,0.60063,0.007354,0.1423778204109197,0.8193112944911626,0.9337391684117482,0.8609340252680603,18.0,94.0,76.0,-0.00031180075076717975,0.33907160232449707,0.08701533413905825
809,1783781430,0.350276,0.337541,0.690008,0.492942,0.848298,0.507182,0.4397,0.7338,0.8703,0.600436,0.004412,0.1423778204109197,0.8189838884357105,0.9334935209051315,0.85019888497907,11.0,91.0,80.0,0.0010572609369611829,0.339276641627148,0.08701533413905825
810,1783781452,0.348725,0.336688,0.690252,0.492971,0.848298,0.507293,0.4397,0.7336,0.868,0.600467,0.002647,0.1423778204109197,0.8194274207761845,0.9338260773728195,0.8495096738078448,13.0,97.0,84.0,-0.0014278041768615557,0.33924778913900355,0.08701533413905825
811,1783781474,0.348704,0.336676,0.690256,0.492972,0.848298,0.507294,0.4397,0.7335,0.8684,0.600598,0.356134,0.1423778204109197,0.8194338617371717,0.9338308154827449,0.8499125489831562,14.0,89.0,75.0,-1.9135382989833816e-05,0.3390947123973025,0.08701533413905825
812,1783781496,0.348754,0.336704,0.690248,0.492971,0.848298,0.50729,0.4397,0.7333,0.8697,0.600605,0.21368,0.1423778204109197,0.8194198782099114,0.9338202354028327,0.8700917134463356,12.0,99.0,87.0,4.668646924354643e-05,0.33907099867811163,0.08701533413905825
813,1783781518,0.349113,0.336901,0.690192,0.492964,0.848299,0.507264,0.4397,0.7332,0.8712,0.600633,0.128208,0.1423778204109197,0.819317781363416,0.9337435705093386,0.8525881772145869,15.0,92.0,77.0,0.00033069323508088153,0.3390262590746782,0.08701533413905825
814,1783781540,0.348315,0.336462,0.690317,0.492979,0.848299,0.507321,0.4397,0.733,0.8707,0.600457,0.076925,0.1423778204109197,0.8195461740333547,0.9339147729285132,0.86091327173752,11.0,96.0,85.0,-0.0007343736682680254,0.3392222213522747,0.08701533413905825
815,1783781562,0.348303,0.336456,0.69032,0.492979,0.848299,0.507321,0.4397,0.7329,0.8717,0.600419,0.406155,0.1423778204109197,0.819550068388721,0.9339176017866021,0.8599962763711531,11.0,96.0,85.0,-1.0939204154656262e-05,0.33928103494659223,0.08701533413905825
816,1783781584,0.348664,0.336654,0.690263,0.492973,0.848299,0.507295,0.4397,0.7327,0.8724,0.600366,0.243693,0.1423778204109197,0.819447559931832,0.9338406287098459,0.8502838707383209,13.0,91.0,78.0,0.0003319691471082387,0.3393581444626146,0.08701533413905825
817,1783781606,0.348664,0.336654,0.690263,0.492973,0.848299,0.507295,0.4397,0.7326,0.872,0.600343,0.496756,0.1423778204109197,0.8194479818316637,0.9338408535744807,0.8461936138957011,16.0,94.0,78.0,2.4451487428113686e-07,0.33940216112383015,0.08701533413905825
818,1783781628,0.346643,0.335542,0.690581,0.493011,0.8483,0.507439,0.4398,0.7325,0.877,0.600318,0.298054,0.1423778204109197,0.8200257315905175,0.9342740745067388,0.8762259246683316,14.0,96.0,82.0,-0.0018593076978686814,0.33944637278668105,0.08701533413905825
819,1783781651,0.347747,0.33615,0.690408,0.49299,0.8483,0.50736,0.4398,0.7323,0.8804,0.600448,0.178832,0.1423778204109197,0.8197106845440159,0.9340376980078455,0.8544465742656382,11.0,91.0,80.0,0.0010166643533644868,0.33930642095067676,0.08701533413905825
820,1783781673,0.349082,0.336884,0.690198,0.492965,0.8483,0.507264,0.4397,0.7322,0.881,0.600436,0.107299,0.1423778204109197,0.8193296778055543,0.9337518519123573,0.8882288156897664,16.0,89.0,73.0,0.0012296385897680438,0.3393136146654737,0.08701533413905825
821,1783781696,0.350117,0.337453,0.690036,0.492945,0.8483,0.50719,0.4397,0.732,0.8798,0.600534,0.064379,0.1423778204109197,0.8190345362662951,0.9335304048881579,0.8561706695314919,11.0,89.0,78.0,0.0009531541423028893,0.33919461026583153,0.08701533413905825
822,1783781718,0.349553,0.337143,0.690125,0.492956,0.8483,0.50723,0.4398,0.7319,0.8769,0.600282,0.038627,0.1423778204109197,0.8191958383729512,0.9336512907697949,0.8646266650939612,17.0,90.0,73.0,-0.0005183804423483346,0.33947726718608207,0.08701533413905825
823,1783781741,0.349905,0.337337,0.69007,0.492949,0.8483,0.507204,0.4397,0.7317,0.8736,0.600524,0.023176,0.1423778204109197,0.8190958110166651,0.9335761797251415,0.8580496111196917,11.0,91.0,80.0,0.00032406420990898716,0.3392131670302575,0.08701533413905825
824,1783781763,0.349154,0.336923,0.690188,0.492964,0.848301,0.507258,0.4397,0.7316,0.8708,0.600434,0.013906,0.1423778204109197,0.8193108893107972,0.9337373980887355,0.8642738183016562,17.0,89.0,72.0,-0.0006916611841675385,0.3393038969211802,0.08701533413905825
825,1783781786,0.347426,0.335973,0.69046,0.492996,0.848301,0.507381,0.4397,0.7314,0.8689,0.600484,0.008344,0.1423778204109197,0.8198048557020348,0.9341077826951105,0.8505554108712478,11.0,100.0,89.0,-0.0015898140499076615,0.33924540784482604,0.08701533413905825
826,1783781809,0.347426,0.335973,0.69046,0.492997,0.848301,0.50738,0.4397,0.7313,0.8673,0.600568,0.341822,0.1423778204109197,0.8198052704148299,0.9341080037121273,0.8544130989756484,16.0,92.0,76.0,2.406560725326816e-07,0.3391403454913783,0.08701533413905825
827,1783781831,0.348829,0.336745,0.69024,0.492971,0.848301,0.50728,0.4397,0.7311,0.8666,0.600261,0.205093,0.1423778204109197,0.8194050130069617,0.9338077208076428,0.8836285325431794,15.0,90.0,75.0,0.0012915745615748799,0.33948786184396473,0.08701533413905825
828,1783781854,0.348747,0.3367,0.690252,0.492972,0.848301,0.507286,0.4398,0.731,0.8629,0.600361,0.44336,0.1423778204109197,0.8194288546473113,0.9338255123578425,0.8630846613821099,10.0,93.0,83.0,-7.526680752265159e-05,0.3393982232907753,0.08701533413905825
829,1783781876,0.34839,0.336503,0.690308,0.492979,0.848302,0.507311,0.4397,0.7308,0.862,0.600466,0.266016,0.1423778204109197,0.8195311671714207,0.9339021572389088,0.8601130085815086,15.0,85.0,70.0,-0.0003281371855689287,0.3392815763035426,0.08701533413905825
830,1783781899,0.349108,0.336898,0.690196,0.492966,0.848302,0.507259,0.4397,0.7307,0.8619,0.600515,0.15961,0.1423778204109197,0.8193265475814862,0.9337486032020177,0.8554050121578101,14.0,94.0,80.0,0.0006610909857230281,0.3392156034124798,0.08701533413905825
831,1783781922,0.349137,0.336914,0.690191,0.492965,0.848302,0.507257,0.4397,0.7305,0.8639,0.600427,0.455766,0.1423778204109197,0.8193185302130326,0.9337425009983423,0.850797261441621,15.0,95.0,80.0,2.7404243746609116e-05,0.33930756238873583,0.08701533413905825
832,1783781945,0.349503,0.337115,0.690134,0.492958,0.848302,0.50723,0.4398,0.7304,0.8658,0.600044,0.27346,0.1423778204109197,0.8192144719571309,0.9336643682957174,0.8778121453440333,12.0,90.0,78.0,0.0003369951538254432,0.3397622736721151,0.08701533413905825
833,1783781967,0.347181,0.335839,0.690499,0.493002,0.848302,0.507396,0.4398,0.7303,0.8692,0.600087,0.164076,0.1423778204109197,0.819878170149289,0.9341620530953072,0.8740418997331684,15.0,92.0,77.0,-0.0021365105394208577,0.3397617315704805,0.08701533413905825
834,1783781990,0.352254,0.338629,0.689702,0.492906,0.848303,0.507033,0.4399,0.7301,0.8733,0.599762,0.098446,0.1423778204109197,0.8184292063472279,0.9330752415649376,0.8381729722870208,15.0,91.0,76.0,0.004675927311291364,0.34017495209933635,0.08701533413905825
835,1783782013,0.347415,0.335967,0.690464,0.492998,0.848303,0.507379,0.4399,0.73,0.8788,0.600056,0.059068,0.1423778204109197,0.8198123149975486,0.9341124845390965,0.8543222189696481,15.0,89.0,74.0,-0.004454348939746699,0.3398897864695354,0.08701533413905825
836,1783782036,0.347415,0.335967,0.690464,0.492998,0.848303,0.507378,0.4401,0.7299,0.8826,0.598992,0.383143,0.1423778204109197,0.819812721935735,0.9341127013939353,0.8587187450524414,16.0,97.0,81.0,2.3647308224819332e-07,0.3411514905286748,0.08701533413905825
837,1783782058,0.348473,0.336549,0.690298,0.492978,0.848303,0.507302,0.4423,0.7299,0.8809,0.587598,0.229886,0.1423778204109197,0.819510688330596,0.9338860880056008,0.8479634837302242,10.0,88.0,78.0,0.0009748807506910156,0.35473480337007235,0.08701533413905825
838,1783782081,0.348431,0.336526,0.690304,0.492979,0.848303,0.507305,0.4443,0.73,0.8825,0.585383,0.468802,0.1423778204109197,0.8195232048509322,0.9338953873752354,0.8551198602973555,17.0,91.0,74.0,-3.8793255598395245e-05,0.3588810223590506,0.08701533413905825
839,1783782104,0.348431,0.336526,0.690304,0.492979,0.848303,0.507305,0.4452,0.7301,0.8837,0.587672,0.281281,0.1423778204109197,0.8195236094988689,0.9338956030039769,0.8686125263687918,15.0,86.0,71.0,2.3523455703838794e-07,0.35753185565133544,0.08701533413905825
840,1783782127,0.348521,0.336575,0.69029,0.492977,0.848304,0.507298,0.4455,0.7302,0.8845,0.58966,0.388744,0.1423778204109197,0.819498342054301,0.933876564726292,0.8399065901125855,14.0,89.0,75.0,8.296458125093746e-05,0.3558438989559348,0.08701533413905825
841,1783782146,0.348185,0.336391,0.690343,0.492983,0.848304,0.507322,0.4454,0.7302,0.8787,0.591492,0.233246,0.1423778204109197,0.8195946232971183,0.9339486881266447,0.838542791751619,9.0,99.0,90.0,-0.0003087183055472717,0.35389216926915423,0.08701533413905825
842,1783782162,0.348201,0.3364,0.690341,0.492983,0.848304,0.50732,0.445,0.7301,0.8746,0.592885,0.139948,0.1423778204109197,0.8195904033405313,0.9339454357894925,0.8628000801194335,12.0,91.0,79.0,1.5128851251443644e-05,0.35216461848840797,0.08701533413905825
843,1783782178,0.350092,0.33744,0.690044,0.492947,0.848304,0.507185,0.4446,0.73,0.8713,0.593921,0.083969,0.1423778204109197,0.8190506102977493,0.9335405037992917,0.8762831252063036,16.0,92.0,76.0,0.0017418564233344935,0.3507079529418855,0.08701533413905825
844,1783782193,0.348991,0.336834,0.690217,0.492968,0.848304,0.507263,0.4441,0.7298,0.8678,0.595035,0.050381,0.1423778204109197,0.8193655940041912,0.9337766545321589,0.854921414524668,17.0,92.0,75.0,-0.0010136906452209923,0.34909896705931986,0.08701533413905825
845,1783782209,0.348971,0.336823,0.690221,0.49297,0.848305,0.507264,0.4436,0.7296,0.865,0.595941,0.390229,0.1423778204109197,0.8193718917397116,0.9337812909475393,0.8659904016231618,13.0,94.0,81.0,-1.8775538765873144e-05,0.34768339694152384,0.08701533413905825
846,1783782224,0.349372,0.337044,0.690158,0.492962,0.848305,0.507235,0.4432,0.7294,0.8635,0.596281,0.234137,0.1423778204109197,0.8192574584508303,0.9336953792548774,0.8723150374682952,15.0,93.0,78.0,0.0003703860550316163,0.3469254978590668,0.08701533413905825
847,1783782240,0.348971,0.336823,0.690221,0.49297,0.848305,0.507264,0.4428,0.7292,0.865,0.597121,0.140482,0.1423778204109197,0.8193726850840517,0.9337817126636092,0.8587460820846189,12.0,92.0,80.0,-0.0003698651824751103,0.34564176850134665,0.08701533413905825
848,1783782256,0.34845,0.336536,0.690303,0.492979,0.848305,0.507301,0.4423,0.729,0.8676,0.597754,0.084289,0.1423778204109197,0.8195219671969898,0.9338935878415033,0.85769437114748,14.0,92.0,78.0,-0.00047956090898626063,0.34458421795094263,0.08701533413905825
849,1783782272,0.34845,0.336536,0.690303,0.492979,0.848305,0.5073,0.442,0.7288,0.8697,0.597893,0.410573,0.1423778204109197,0.8195223643472495,0.9338937994563237,0.8604880866793954,14.0,91.0,77.0,2.3120045648462378e-07,0.3441230125656598,0.08701533413905825
